0 1 wait
1 1 wait
2 2 A
3 3 D
4 2 A
5 2 A
6 4 Q
7 4 Q
8 5 H
9 5 H
10 6 F
11 7 C
12 7 C
13 8 T
14 9 G
15 9 G
16 9 G
17 10 L
18 11 K
19 11 K
20 12 O
21 12 O
22 12 O
23 13 J
24 13 J
25 13 J
26 13 J
27 14 E
28 14 E
29 14 E
30 15 M
31 14 E
32 14 E
33 16 I
34 16 I
35 16 I
36 16 I
37 16 I
38 17 P
39 17 P
40 17 P
41 17 P
42 17 P
43 17 P
44 18 N
45 18 N
46 18 N
47 18 N
48 19 B
49 20 R
50 20 R
51 20 R
52 19 B
53 19 B
54 19 B
55 19 B
56 19 B
57 19 B
58 19 B
59 1 wait
60 1 wait
61 21 S
62 21 S
