0 1 wait
1 2 A
2 2 A
3 2 A
4 3 D
5 4 B
6 4 B
7 4 B
8 5 E
9 5 E
10 5 E
11 5 E
12 6 C
13 6 C
14 4 B
15 4 B
16 4 B
17 4 B
18 4 B
