0 1 wait
1 2 A
2 2 A
3 3 D
4 2 A
5 4 B
6 4 B
7 4 B
8 4 B
9 5 E
10 5 E
11 6 C
12 6 C
13 4 B
14 4 B
15 5 E
16 5 E
17 4 B
18 4 B
